SignalRecordInator saved data
note:Some example data, two channels with time.
numChannels: 2
Channels: t, AI0, AI1,
SamplingFrequency: 1000
0.144000,-0.265704,0.641689
0.145000,-0.271297,0.633464
0.146000,-0.312751,0.624580
0.147000,-0.329530,0.614381
0.148000,-0.320647,0.607143
0.149000,-0.340387,0.598918
0.150000,-0.350258,0.590035
0.151000,-0.369669,0.580823
0.152000,-0.366708,0.574243
0.153000,-0.383816,0.565689
0.154000,-0.428889,0.556806
0.155000,-0.434812,0.548581
0.156000,-0.428889,0.539698
0.157000,-0.447643,0.531143
0.158000,-0.463106,0.522918
0.159000,-0.489097,0.515680
0.160000,-0.497651,0.506797
0.161000,-0.509495,0.498243
0.162000,-0.504231,0.490018
0.163000,-0.522327,0.482451
0.164000,-0.554240,0.473897
0.165000,-0.567729,0.465343
0.166000,-0.570032,0.456789
0.167000,-0.579902,0.448893
0.168000,-0.605565,0.440009
0.169000,-0.620699,0.431455
0.170000,-0.602604,0.423559
0.171000,-0.644716,0.414347
0.172000,-0.638136,0.406122
0.173000,-0.671036,0.397239
0.174000,-0.685184,0.390330
0.175000,-0.689790,0.381776
0.176000,-0.701963,0.372893
0.177000,-0.712162,0.363681
0.178000,-0.717755,0.357101
0.179000,-0.745062,0.348546
0.180000,-0.750984,0.338676
0.181000,-0.746049,0.330122
0.182000,-0.775002,0.323542
0.183000,-0.786846,0.314988
0.184000,-0.806257,0.306763
0.185000,-0.799348,0.296893
0.186000,-0.797045,0.289984
0.187000,-0.829287,0.281430
0.188000,-0.832906,0.273205
0.189000,-0.837841,0.265638
0.190000,-0.871400,0.257083
0.191000,-0.868110,0.248529
0.192000,-0.857582,0.239975
0.193000,-0.878638,0.232408
0.194000,-0.870413,0.223854
0.195000,-0.888179,0.214971
0.196000,-0.910222,0.205101
0.197000,-0.902655,0.198192
0.198000,-0.901339,0.189309
0.199000,-0.920750,0.180426
0.200000,-0.920421,0.172200
0.201000,-0.961218,0.164633
0.202000,-0.949374,0.155421
0.203000,-0.949374,0.147196
0.204000,-0.958257,0.140287
0.205000,-0.976681,0.131733
0.206000,-0.989183,0.123508
0.207000,-0.979971,0.114954
0.208000,-0.976681,0.107716
0.209000,-0.993789,0.099162
0.210000,-1.015175,0.089950
0.211000,-1.008266,0.081395
0.212000,-1.005963,0.074815
0.213000,-1.014846,0.065274
0.214000,-1.023729,0.056391
0.215000,-1.022084,0.047508
0.216000,-1.028006,0.040928
0.217000,-1.042153,0.032374
0.218000,-1.028993,0.022833
0.219000,-1.041166,0.015595
0.220000,-1.028006,0.006383
0.221000,-1.052681,-0.002171
0.222000,-1.040837,-0.010068
0.223000,-1.066499,-0.017306
0.224000,-1.063209,-0.025860
0.225000,-1.049062,-0.035072
0.226000,-1.051036,-0.043297
0.227000,-1.062880,-0.050206
0.228000,-1.069789,-0.059089
0.229000,-1.062880,-0.067643
0.230000,-1.053668,-0.076855
0.231000,-1.073408,-0.084093
0.232000,-1.066170,-0.092648
0.233000,-1.063209,-0.101531
0.234000,-1.063538,-0.109756
0.235000,-1.058274,-0.117323
0.236000,-1.055313,-0.126206
0.237000,-1.072421,-0.134760
0.238000,-1.070118,-0.142656
0.239000,-1.053668,-0.151539
0.240000,-1.050049,-0.159764
0.241000,-1.064525,-0.168647
0.242000,-1.063538,-0.175556
0.243000,-1.075053,-0.183782
0.244000,-1.077027,-0.193323
0.245000,-1.055971,-0.201877
0.246000,-1.060577,-0.209444
0.247000,-1.048733,-0.217669
0.248000,-1.054655,-0.226552
0.249000,-1.054984,-0.235435
0.250000,-1.034915,-0.243002
0.251000,-1.045772,-0.251227
0.252000,-1.026032,-0.259452
0.253000,-1.045114,-0.267678
0.254000,-1.028335,-0.277219
0.255000,-1.035573,-0.285444
0.256000,-1.016491,-0.293998
0.257000,-1.026361,-0.301565
0.258000,-1.032283,-0.310119
0.259000,-1.008595,-0.318015
0.260000,-0.990499,-0.326898
0.261000,-0.973062,-0.334136
0.262000,-0.981287,-0.343348
0.263000,-0.973062,-0.352890
0.264000,-0.982274,-0.361773
0.265000,-0.953980,-0.369669
0.266000,-0.955296,-0.377894
0.267000,-0.948058,-0.386448
0.268000,-0.947729,-0.393686
0.269000,-0.933582,-0.402240
0.270000,-0.912854,-0.411452
0.271000,-0.930292,-0.419348
0.272000,-0.912196,-0.425599
0.273000,-0.916802,-0.434153
0.274000,-0.925357,-0.443037
0.275000,-0.885218,-0.451920
0.276000,-0.878967,-0.459158
0.277000,-0.871729,-0.467383
0.278000,-0.851660,-0.476924
0.279000,-0.840144,-0.486465
0.280000,-0.839815,-0.493703
0.281000,-0.841460,-0.501928
0.282000,-0.824023,-0.510811
0.283000,-0.822378,-0.518708
0.284000,-0.800006,-0.527262
0.285000,-0.796716,-0.535158
0.286000,-0.770725,-0.544041
0.287000,-0.766448,-0.551608
0.288000,-0.778292,-0.560820
0.289000,-0.753287,-0.569703
0.290000,-0.730586,-0.577270
0.291000,-0.746049,-0.585166
0.292000,-0.710517,-0.593720
0.293000,-0.709530,-0.602604
0.294000,-0.695383,-0.611158
0.295000,-0.697357,-0.618725
0.296000,-0.673339,-0.627608
0.297000,-0.672023,-0.636162
0.298000,-0.630240,-0.644716
0.299000,-0.646690,-0.651954
0.300000,-0.629911,-0.660837
0.301000,-0.609842,-0.669391
0.302000,-0.591088,-0.676629
0.303000,-0.588456,-0.686171
0.304000,-0.596023,-0.694725
0.305000,-0.564768,-0.702950
